way,node1,node2,count
https://www.openstreetmap.org/way/30276275,https://www.openstreetmap.org/node/333682289,https://www.openstreetmap.org/node/9668901470,9
https://www.openstreetmap.org/way/1136582844,https://www.openstreetmap.org/node/10556981257,https://www.openstreetmap.org/node/10556981233,9
https://www.openstreetmap.org/way/158708361,https://www.openstreetmap.org/node/8070657166,https://www.openstreetmap.org/node/7578918438,13
https://www.openstreetmap.org/way/902954157,https://www.openstreetmap.org/node/8386522966,https://www.openstreetmap.org/node/8386522984,305
https://www.openstreetmap.org/way/27305077,https://www.openstreetmap.org/node/299740283,https://www.openstreetmap.org/node/299740358,21
https://www.openstreetmap.org/way/24710805,https://www.openstreetmap.org/node/26236519,https://www.openstreetmap.org/node/268581693,2
https://www.openstreetmap.org/way/391261429,https://www.openstreetmap.org/node/3522742906,https://www.openstreetmap.org/node/3956111831,2
https://www.openstreetmap.org/way/35474985,https://www.openstreetmap.org/node/9707282083,https://www.openstreetmap.org/node/416014500,1
https://www.openstreetmap.org/way/47388658,https://www.openstreetmap.org/node/603248479,https://www.openstreetmap.org/node/603248476,51
https://www.openstreetmap.org/way/813843217,https://www.openstreetmap.org/node/7638545926,https://www.openstreetmap.org/node/7638545925,16
https://www.openstreetmap.org/way/909230568,https://www.openstreetmap.org/node/8442133831,https://www.openstreetmap.org/node/8442122235,24
https://www.openstreetmap.org/way/1227006957,https://www.openstreetmap.org/node/2016947390,https://www.openstreetmap.org/node/11378272518,5
https://www.openstreetmap.org/way/686372908,https://www.openstreetmap.org/node/3995583732,https://www.openstreetmap.org/node/2745581433,1
https://www.openstreetmap.org/way/410578188,https://www.openstreetmap.org/node/4123831981,https://www.openstreetmap.org/node/4123831980,1
https://www.openstreetmap.org/way/216524621,https://www.openstreetmap.org/node/2258684132,https://www.openstreetmap.org/node/2258684137,1
https://www.openstreetmap.org/way/24680449,https://www.openstreetmap.org/node/268249104,https://www.openstreetmap.org/node/10757759219,57
https://www.openstreetmap.org/way/393054231,https://www.openstreetmap.org/node/295603825,https://www.openstreetmap.org/node/1940782689,1
https://www.openstreetmap.org/way/843113646,https://www.openstreetmap.org/node/2245081526,https://www.openstreetmap.org/node/2245081699,12
https://www.openstreetmap.org/way/181622963,https://www.openstreetmap.org/node/2090496975,https://www.openstreetmap.org/node/1920348523,1
https://www.openstreetmap.org/way/1155617030,https://www.openstreetmap.org/node/10746698810,https://www.openstreetmap.org/node/10746698809,2
https://www.openstreetmap.org/way/166113168,https://www.openstreetmap.org/node/417024065,https://www.openstreetmap.org/node/1775955240,1
https://www.openstreetmap.org/way/1082616266,https://www.openstreetmap.org/node/9921812781,https://www.openstreetmap.org/node/9922899511,5
https://www.openstreetmap.org/way/1120347127,https://www.openstreetmap.org/node/10246901268,https://www.openstreetmap.org/node/10246901286,2
https://www.openstreetmap.org/way/35474992,https://www.openstreetmap.org/node/416014475,https://www.openstreetmap.org/node/416014636,1
https://www.openstreetmap.org/way/1058393474,https://www.openstreetmap.org/node/9725515083,https://www.openstreetmap.org/node/9725515084,1
https://www.openstreetmap.org/way/23920548,https://www.openstreetmap.org/node/8198018118,https://www.openstreetmap.org/node/259287970,1
https://www.openstreetmap.org/way/146513741,https://www.openstreetmap.org/node/1598020882,https://www.openstreetmap.org/node/1598020745,1
https://www.openstreetmap.org/way/379685268,https://www.openstreetmap.org/node/10964592213,https://www.openstreetmap.org/node/6925822544,13
https://www.openstreetmap.org/way/1084025008,https://www.openstreetmap.org/node/9799744089,https://www.openstreetmap.org/node/9933831697,1
https://www.openstreetmap.org/way/468785788,https://www.openstreetmap.org/node/4632541082,https://www.openstreetmap.org/node/4632541079,20
https://www.openstreetmap.org/way/36378962,https://www.openstreetmap.org/node/1212356766,https://www.openstreetmap.org/node/424264440,7
https://www.openstreetmap.org/way/375553196,https://www.openstreetmap.org/node/1229066206,https://www.openstreetmap.org/node/1090946524,10
https://www.openstreetmap.org/way/140994509,https://www.openstreetmap.org/node/10554440796,https://www.openstreetmap.org/node/10554440737,15
https://www.openstreetmap.org/way/571153684,https://www.openstreetmap.org/node/417037094,https://www.openstreetmap.org/node/4035813984,4
https://www.openstreetmap.org/way/478805767,https://www.openstreetmap.org/node/2141930287,https://www.openstreetmap.org/node/589575030,3
https://www.openstreetmap.org/way/192514191,https://www.openstreetmap.org/node/443111725,https://www.openstreetmap.org/node/503423155,18
https://www.openstreetmap.org/way/243287627,https://www.openstreetmap.org/node/2507179619,https://www.openstreetmap.org/node/6263376433,2
https://www.openstreetmap.org/way/21901224,https://www.openstreetmap.org/node/4375077782,https://www.openstreetmap.org/node/666440082,2
https://www.openstreetmap.org/way/43113968,https://www.openstreetmap.org/node/540163809,https://www.openstreetmap.org/node/540163766,1
https://www.openstreetmap.org/way/1082411962,https://www.openstreetmap.org/node/10572055534,https://www.openstreetmap.org/node/2032695194,9
https://www.openstreetmap.org/way/98757028,https://www.openstreetmap.org/node/1142627733,https://www.openstreetmap.org/node/1142627554,72
https://www.openstreetmap.org/way/27204732,https://www.openstreetmap.org/node/6019229589,https://www.openstreetmap.org/node/298530057,11
https://www.openstreetmap.org/way/1063288725,https://www.openstreetmap.org/node/9767226505,https://www.openstreetmap.org/node/9767226506,175
https://www.openstreetmap.org/way/384222759,https://www.openstreetmap.org/node/10681734431,https://www.openstreetmap.org/node/10681734463,1
https://www.openstreetmap.org/way/34921970,https://www.openstreetmap.org/node/409744560,https://www.openstreetmap.org/node/10051895186,1
https://www.openstreetmap.org/way/629145182,https://www.openstreetmap.org/node/4102140987,https://www.openstreetmap.org/node/4102140985,9
https://www.openstreetmap.org/way/542856487,https://www.openstreetmap.org/node/10245341282,https://www.openstreetmap.org/node/1757440796,5
https://www.openstreetmap.org/way/385010173,https://www.openstreetmap.org/node/3883616393,https://www.openstreetmap.org/node/333680594,1
https://www.openstreetmap.org/way/412290161,https://www.openstreetmap.org/node/2020625525,https://www.openstreetmap.org/node/2020625522,3
https://www.openstreetmap.org/way/762223353,https://www.openstreetmap.org/node/3706957375,https://www.openstreetmap.org/node/3706957379,1
https://www.openstreetmap.org/way/238663719,https://www.openstreetmap.org/node/11034390377,https://www.openstreetmap.org/node/11033409102,1
https://www.openstreetmap.org/way/679593926,https://www.openstreetmap.org/node/8792476540,https://www.openstreetmap.org/node/6363528623,1
https://www.openstreetmap.org/way/8017292,https://www.openstreetmap.org/node/2441937054,https://www.openstreetmap.org/node/25764342,1
https://www.openstreetmap.org/way/142810628,https://www.openstreetmap.org/node/1562865717,https://www.openstreetmap.org/node/1563963527,7
https://www.openstreetmap.org/way/827927988,https://www.openstreetmap.org/node/9647550229,https://www.openstreetmap.org/node/9647550214,2
https://www.openstreetmap.org/way/47248594,https://www.openstreetmap.org/node/4778583679,https://www.openstreetmap.org/node/603248424,6
https://www.openstreetmap.org/way/99635217,https://www.openstreetmap.org/node/6452896004,https://www.openstreetmap.org/node/429199788,1
https://www.openstreetmap.org/way/629296370,https://www.openstreetmap.org/node/2491274874,https://www.openstreetmap.org/node/419706939,6
https://www.openstreetmap.org/way/35206824,https://www.openstreetmap.org/node/3948125262,https://www.openstreetmap.org/node/1549133252,9
https://www.openstreetmap.org/way/140321190,https://www.openstreetmap.org/node/1537517957,https://www.openstreetmap.org/node/9974073048,5
https://www.openstreetmap.org/way/827538563,https://www.openstreetmap.org/node/7725842472,https://www.openstreetmap.org/node/7725842473,8
https://www.openstreetmap.org/way/746560803,https://www.openstreetmap.org/node/417037244,https://www.openstreetmap.org/node/2242514759,3
https://www.openstreetmap.org/way/148361287,https://www.openstreetmap.org/node/1614739626,https://www.openstreetmap.org/node/1614738814,4
https://www.openstreetmap.org/way/147473507,https://www.openstreetmap.org/node/4137616341,https://www.openstreetmap.org/node/1606908655,1
https://www.openstreetmap.org/way/767721580,https://www.openstreetmap.org/node/9935299979,https://www.openstreetmap.org/node/7167934307,2
https://www.openstreetmap.org/way/143144625,https://www.openstreetmap.org/node/1566434744,https://www.openstreetmap.org/node/1794268480,1
https://www.openstreetmap.org/way/1097048190,https://www.openstreetmap.org/node/2258917513,https://www.openstreetmap.org/node/976190938,4
https://www.openstreetmap.org/way/688227682,https://www.openstreetmap.org/node/2320969204,https://www.openstreetmap.org/node/6452992678,1
https://www.openstreetmap.org/way/835853091,https://www.openstreetmap.org/node/2016830309,https://www.openstreetmap.org/node/2016828562,4
https://www.openstreetmap.org/way/191140489,https://www.openstreetmap.org/node/2017177105,https://www.openstreetmap.org/node/2017177112,9
https://www.openstreetmap.org/way/1025628492,https://www.openstreetmap.org/node/4117211815,https://www.openstreetmap.org/node/1522344071,4
https://www.openstreetmap.org/way/362618856,https://www.openstreetmap.org/node/970754924,https://www.openstreetmap.org/node/5873885378,2
https://www.openstreetmap.org/way/975827908,https://www.openstreetmap.org/node/2509709551,https://www.openstreetmap.org/node/3152602353,22
https://www.openstreetmap.org/way/307513611,https://www.openstreetmap.org/node/3126961040,https://www.openstreetmap.org/node/3126961039,1
https://www.openstreetmap.org/way/429478092,https://www.openstreetmap.org/node/2135511318,https://www.openstreetmap.org/node/3124636447,1
https://www.openstreetmap.org/way/239523972,https://www.openstreetmap.org/node/2473018011,https://www.openstreetmap.org/node/2473018030,1
https://www.openstreetmap.org/way/631357246,https://www.openstreetmap.org/node/6986415190,https://www.openstreetmap.org/node/6986415193,2
https://www.openstreetmap.org/way/19651359,https://www.openstreetmap.org/node/9767268149,https://www.openstreetmap.org/node/9767268147,257
https://www.openstreetmap.org/way/137829398,https://www.openstreetmap.org/node/1539326619,https://www.openstreetmap.org/node/1511474667,2
https://www.openstreetmap.org/way/95435546,https://www.openstreetmap.org/node/7889660525,https://www.openstreetmap.org/node/3431028960,6
https://www.openstreetmap.org/way/25494905,https://www.openstreetmap.org/node/277804011,https://www.openstreetmap.org/node/277804013,50
https://www.openstreetmap.org/way/771546770,https://www.openstreetmap.org/node/7202626794,https://www.openstreetmap.org/node/2477071089,1
https://www.openstreetmap.org/way/168117758,https://www.openstreetmap.org/node/10155061084,https://www.openstreetmap.org/node/1794268424,6
https://www.openstreetmap.org/way/1005082495,https://www.openstreetmap.org/node/278198120,https://www.openstreetmap.org/node/27092487,22
https://www.openstreetmap.org/way/1068910654,https://www.openstreetmap.org/node/5151764492,https://www.openstreetmap.org/node/3948127826,1
https://www.openstreetmap.org/way/393932996,https://www.openstreetmap.org/node/2242626608,https://www.openstreetmap.org/node/2242626539,11
https://www.openstreetmap.org/way/240278307,https://www.openstreetmap.org/node/1588263636,https://www.openstreetmap.org/node/333681340,1
https://www.openstreetmap.org/way/207764637,https://www.openstreetmap.org/node/4081405949,https://www.openstreetmap.org/node/2252633665,7
https://www.openstreetmap.org/way/229246854,https://www.openstreetmap.org/node/5159402511,https://www.openstreetmap.org/node/2378710901,2
https://www.openstreetmap.org/way/88364151,https://www.openstreetmap.org/node/2256232320,https://www.openstreetmap.org/node/11406489716,3
https://www.openstreetmap.org/way/25493251,https://www.openstreetmap.org/node/277784266,https://www.openstreetmap.org/node/277784328,1
https://www.openstreetmap.org/way/195886662,https://www.openstreetmap.org/node/2062881738,https://www.openstreetmap.org/node/2062881744,1
https://www.openstreetmap.org/way/1034001837,https://www.openstreetmap.org/node/9525725200,https://www.openstreetmap.org/node/9525725202,1
https://www.openstreetmap.org/way/1008341780,https://www.openstreetmap.org/node/268249097,https://www.openstreetmap.org/node/268635847,12
https://www.openstreetmap.org/way/142821224,https://www.openstreetmap.org/node/1562998465,https://www.openstreetmap.org/node/1562992814,65
https://www.openstreetmap.org/way/182877075,https://www.openstreetmap.org/node/1547990722,https://www.openstreetmap.org/node/1932348168,17
https://www.openstreetmap.org/way/243584071,https://www.openstreetmap.org/node/6106867047,https://www.openstreetmap.org/node/416093646,22
https://www.openstreetmap.org/way/207559921,https://www.openstreetmap.org/node/2178217644,https://www.openstreetmap.org/node/2178215998,2
https://www.openstreetmap.org/way/192350760,https://www.openstreetmap.org/node/2029104090,https://www.openstreetmap.org/node/2029098890,2
https://www.openstreetmap.org/way/244170422,https://www.openstreetmap.org/node/1963418368,https://www.openstreetmap.org/node/3905554829,11
https://www.openstreetmap.org/way/1173506833,https://www.openstreetmap.org/node/10903413114,https://www.openstreetmap.org/node/10903341692,2
https://www.openstreetmap.org/way/731127368,https://www.openstreetmap.org/node/6848063314,https://www.openstreetmap.org/node/8042739143,1
https://www.openstreetmap.org/way/183412477,https://www.openstreetmap.org/node/1937817440,https://www.openstreetmap.org/node/5546111992,1
https://www.openstreetmap.org/way/579066849,https://www.openstreetmap.org/node/5546700837,https://www.openstreetmap.org/node/5546700838,1
https://www.openstreetmap.org/way/24827508,https://www.openstreetmap.org/node/10617132303,https://www.openstreetmap.org/node/269721852,3
https://www.openstreetmap.org/way/1056447720,https://www.openstreetmap.org/node/10162448380,https://www.openstreetmap.org/node/9707282082,1
https://www.openstreetmap.org/way/23148597,https://www.openstreetmap.org/node/4144644214,https://www.openstreetmap.org/node/207579346,2
https://www.openstreetmap.org/way/216658792,https://www.openstreetmap.org/node/2260508957,https://www.openstreetmap.org/node/10624187415,1
https://www.openstreetmap.org/way/384216488,https://www.openstreetmap.org/node/4731982248,https://www.openstreetmap.org/node/9643460616,1
https://www.openstreetmap.org/way/8142439,https://www.openstreetmap.org/node/26570754,https://www.openstreetmap.org/node/666464312,33
https://www.openstreetmap.org/way/828466731,https://www.openstreetmap.org/node/9556520097,https://www.openstreetmap.org/node/9556520106,1
https://www.openstreetmap.org/way/1037424687,https://www.openstreetmap.org/node/9556740960,https://www.openstreetmap.org/node/3832844778,3
https://www.openstreetmap.org/way/1056899440,https://www.openstreetmap.org/node/9556741038,https://www.openstreetmap.org/node/9711599756,4
https://www.openstreetmap.org/way/1125296152,https://www.openstreetmap.org/node/10290493600,https://www.openstreetmap.org/node/479102468,51
https://www.openstreetmap.org/way/171888103,https://www.openstreetmap.org/node/1828568604,https://www.openstreetmap.org/node/69429063,1
https://www.openstreetmap.org/way/156983132,https://www.openstreetmap.org/node/6212717639,https://www.openstreetmap.org/node/1692187673,1
https://www.openstreetmap.org/way/141532627,https://www.openstreetmap.org/node/10570946621,https://www.openstreetmap.org/node/8647573319,1
https://www.openstreetmap.org/way/1237733984,https://www.openstreetmap.org/node/1142626966,https://www.openstreetmap.org/node/11496770615,5
https://www.openstreetmap.org/way/149309263,https://www.openstreetmap.org/node/256491959,https://www.openstreetmap.org/node/1623055801,1
https://www.openstreetmap.org/way/88365573,https://www.openstreetmap.org/node/1026414586,https://www.openstreetmap.org/node/1026410971,2
https://www.openstreetmap.org/way/153196701,https://www.openstreetmap.org/node/1659105471,https://www.openstreetmap.org/node/1659105644,2
https://www.openstreetmap.org/way/230879385,https://www.openstreetmap.org/node/32172634,https://www.openstreetmap.org/node/2393132436,8
https://www.openstreetmap.org/way/1005530710,https://www.openstreetmap.org/node/1535591978,https://www.openstreetmap.org/node/1535592170,1
https://www.openstreetmap.org/way/793499089,https://www.openstreetmap.org/node/8750922825,https://www.openstreetmap.org/node/1648403989,3
https://www.openstreetmap.org/way/178414809,https://www.openstreetmap.org/node/589527481,https://www.openstreetmap.org/node/10243420836,15
https://www.openstreetmap.org/way/683143589,https://www.openstreetmap.org/node/25876655,https://www.openstreetmap.org/node/25877237,1
https://www.openstreetmap.org/way/901422580,https://www.openstreetmap.org/node/8374090204,https://www.openstreetmap.org/node/8374090541,1
https://www.openstreetmap.org/way/160588634,https://www.openstreetmap.org/node/1726402857,https://www.openstreetmap.org/node/1726402900,1
https://www.openstreetmap.org/way/468562426,https://www.openstreetmap.org/node/4630858914,https://www.openstreetmap.org/node/4630858913,10
https://www.openstreetmap.org/way/452935552,https://www.openstreetmap.org/node/1757628636,https://www.openstreetmap.org/node/4497509075,3
https://www.openstreetmap.org/way/360817765,https://www.openstreetmap.org/node/256582015,https://www.openstreetmap.org/node/1131044288,2
https://www.openstreetmap.org/way/95207751,https://www.openstreetmap.org/node/2494852491,https://www.openstreetmap.org/node/6412795821,87
https://www.openstreetmap.org/way/962278620,https://www.openstreetmap.org/node/1836613120,https://www.openstreetmap.org/node/2328360813,90
https://www.openstreetmap.org/way/313928939,https://www.openstreetmap.org/node/3199910956,https://www.openstreetmap.org/node/10050357228,40
https://www.openstreetmap.org/way/243287627,https://www.openstreetmap.org/node/6263376433,https://www.openstreetmap.org/node/1140925859,2
https://www.openstreetmap.org/way/690824244,https://www.openstreetmap.org/node/10570280712,https://www.openstreetmap.org/node/10568899087,2
https://www.openstreetmap.org/way/416644473,https://www.openstreetmap.org/node/1728978208,https://www.openstreetmap.org/node/1728978140,87
https://www.openstreetmap.org/way/146283081,https://www.openstreetmap.org/node/1595551692,https://www.openstreetmap.org/node/1595551690,1
https://www.openstreetmap.org/way/473569574,https://www.openstreetmap.org/node/4676502914,https://www.openstreetmap.org/node/4676502916,1
https://www.openstreetmap.org/way/360817765,https://www.openstreetmap.org/node/1131044288,https://www.openstreetmap.org/node/3522742906,2
https://www.openstreetmap.org/way/417588577,https://www.openstreetmap.org/node/299154099,https://www.openstreetmap.org/node/3338623472,16
https://www.openstreetmap.org/way/141184288,https://www.openstreetmap.org/node/1545595141,https://www.openstreetmap.org/node/1545595071,2
https://www.openstreetmap.org/way/19796148,https://www.openstreetmap.org/node/3875104267,https://www.openstreetmap.org/node/3875104288,57
https://www.openstreetmap.org/way/299573723,https://www.openstreetmap.org/node/269722206,https://www.openstreetmap.org/node/8830340510,5
https://www.openstreetmap.org/way/1095221042,https://www.openstreetmap.org/node/6206735403,https://www.openstreetmap.org/node/583941958,2
https://www.openstreetmap.org/way/776590479,https://www.openstreetmap.org/node/7245966385,https://www.openstreetmap.org/node/7245953684,1
https://www.openstreetmap.org/way/143975373,https://www.openstreetmap.org/node/10918135711,https://www.openstreetmap.org/node/3039536757,19
https://www.openstreetmap.org/way/168117761,https://www.openstreetmap.org/node/2392238204,https://www.openstreetmap.org/node/1537619504,3
https://www.openstreetmap.org/way/115601660,https://www.openstreetmap.org/node/1305624534,https://www.openstreetmap.org/node/443111376,256
https://www.openstreetmap.org/way/24664403,https://www.openstreetmap.org/node/267677409,https://www.openstreetmap.org/node/267677388,1
https://www.openstreetmap.org/way/1005082464,https://www.openstreetmap.org/node/9273366686,https://www.openstreetmap.org/node/1449217230,2
https://www.openstreetmap.org/way/1011266630,https://www.openstreetmap.org/node/9330109060,https://www.openstreetmap.org/node/9330109059,7
https://www.openstreetmap.org/way/1008349608,https://www.openstreetmap.org/node/9302736607,https://www.openstreetmap.org/node/268635869,12
https://www.openstreetmap.org/way/1104685875,https://www.openstreetmap.org/node/1564467565,https://www.openstreetmap.org/node/10108798996,61
https://www.openstreetmap.org/way/181376553,https://www.openstreetmap.org/node/3153717563,https://www.openstreetmap.org/node/2368731057,1
https://www.openstreetmap.org/way/964047865,https://www.openstreetmap.org/node/9324834922,https://www.openstreetmap.org/node/8917336523,12
https://www.openstreetmap.org/way/527701057,https://www.openstreetmap.org/node/5129807889,https://www.openstreetmap.org/node/5129807883,2
https://www.openstreetmap.org/way/931614122,https://www.openstreetmap.org/node/8636770976,https://www.openstreetmap.org/node/8636771015,5
https://www.openstreetmap.org/way/341617030,https://www.openstreetmap.org/node/3487558006,https://www.openstreetmap.org/node/7733960688,1
https://www.openstreetmap.org/way/473443626,https://www.openstreetmap.org/node/5290497627,https://www.openstreetmap.org/node/4632541079,1
https://www.openstreetmap.org/way/131705137,https://www.openstreetmap.org/node/6883312309,https://www.openstreetmap.org/node/1449228149,1
https://www.openstreetmap.org/way/1225534410,https://www.openstreetmap.org/node/11401656025,https://www.openstreetmap.org/node/11401656022,1
https://www.openstreetmap.org/way/835890489,https://www.openstreetmap.org/node/295423568,https://www.openstreetmap.org/node/7825685903,7
https://www.openstreetmap.org/way/145421113,https://www.openstreetmap.org/node/1564076825,https://www.openstreetmap.org/node/662650057,8
https://www.openstreetmap.org/way/1008764859,https://www.openstreetmap.org/node/236030557,https://www.openstreetmap.org/node/4024017402,1
https://www.openstreetmap.org/way/595093999,https://www.openstreetmap.org/node/2064590192,https://www.openstreetmap.org/node/4239011293,5
https://www.openstreetmap.org/way/1011267087,https://www.openstreetmap.org/node/8979742507,https://www.openstreetmap.org/node/9330109060,4
https://www.openstreetmap.org/way/45498411,https://www.openstreetmap.org/node/3885284780,https://www.openstreetmap.org/node/3885284775,1
https://www.openstreetmap.org/way/498545079,https://www.openstreetmap.org/node/9287155516,https://www.openstreetmap.org/node/7967813125,3
https://www.openstreetmap.org/way/23745884,https://www.openstreetmap.org/node/1145396921,https://www.openstreetmap.org/node/1145397242,10
https://www.openstreetmap.org/way/23780257,https://www.openstreetmap.org/node/4917771105,https://www.openstreetmap.org/node/257665900,3
https://www.openstreetmap.org/way/492611490,https://www.openstreetmap.org/node/10994199182,https://www.openstreetmap.org/node/3124506061,1
https://www.openstreetmap.org/way/139526030,https://www.openstreetmap.org/node/430369124,https://www.openstreetmap.org/node/269718587,6
https://www.openstreetmap.org/way/201209830,https://www.openstreetmap.org/node/2111605504,https://www.openstreetmap.org/node/961360645,18
https://www.openstreetmap.org/way/113610342,https://www.openstreetmap.org/node/2273604183,https://www.openstreetmap.org/node/1288156992,1
https://www.openstreetmap.org/way/260903003,https://www.openstreetmap.org/node/9311951732,https://www.openstreetmap.org/node/1678584533,1
https://www.openstreetmap.org/way/41200158,https://www.openstreetmap.org/node/503347351,https://www.openstreetmap.org/node/503347312,6
https://www.openstreetmap.org/way/23078987,https://www.openstreetmap.org/node/1543415245,https://www.openstreetmap.org/node/330520619,2
https://www.openstreetmap.org/way/1230042043,https://www.openstreetmap.org/node/2437590236,https://www.openstreetmap.org/node/2437590139,4
https://www.openstreetmap.org/way/85328410,https://www.openstreetmap.org/node/989206837,https://www.openstreetmap.org/node/989206655,6
https://www.openstreetmap.org/way/1098171527,https://www.openstreetmap.org/node/6006005649,https://www.openstreetmap.org/node/10055269742,1
https://www.openstreetmap.org/way/310101388,https://www.openstreetmap.org/node/3154647233,https://www.openstreetmap.org/node/2242514761,2
https://www.openstreetmap.org/way/738080824,https://www.openstreetmap.org/node/2204405329,https://www.openstreetmap.org/node/6910867305,1
https://www.openstreetmap.org/way/1064881830,https://www.openstreetmap.org/node/1719173832,https://www.openstreetmap.org/node/1794269027,1
https://www.openstreetmap.org/way/183037078,https://www.openstreetmap.org/node/1933978969,https://www.openstreetmap.org/node/503347302,5
https://www.openstreetmap.org/way/530538424,https://www.openstreetmap.org/node/9271460881,https://www.openstreetmap.org/node/5151680117,1
https://www.openstreetmap.org/way/313937259,https://www.openstreetmap.org/node/2039110233,https://www.openstreetmap.org/node/1651600235,18
https://www.openstreetmap.org/way/1082616322,https://www.openstreetmap.org/node/9941221072,https://www.openstreetmap.org/node/9930416113,4
https://www.openstreetmap.org/way/138913716,https://www.openstreetmap.org/node/1522926923,https://www.openstreetmap.org/node/9451447503,2
https://www.openstreetmap.org/way/341113830,https://www.openstreetmap.org/node/3483377057,https://www.openstreetmap.org/node/3483376774,1
https://www.openstreetmap.org/way/1120184426,https://www.openstreetmap.org/node/4497466410,https://www.openstreetmap.org/node/10245346232,1
https://www.openstreetmap.org/way/146634776,https://www.openstreetmap.org/node/427043525,https://www.openstreetmap.org/node/1599036082,15
https://www.openstreetmap.org/way/1116210493,https://www.openstreetmap.org/node/5258740983,https://www.openstreetmap.org/node/2272456221,5
https://www.openstreetmap.org/way/1056899442,https://www.openstreetmap.org/node/7231661002,https://www.openstreetmap.org/node/9711599761,6
https://www.openstreetmap.org/way/299559921,https://www.openstreetmap.org/node/3035605187,https://www.openstreetmap.org/node/3035605184,2
https://www.openstreetmap.org/way/1034431986,https://www.openstreetmap.org/node/6682100172,https://www.openstreetmap.org/node/696029008,3
https://www.openstreetmap.org/way/498545079,https://www.openstreetmap.org/node/9322154581,https://www.openstreetmap.org/node/9287092326,4
https://www.openstreetmap.org/way/27293485,https://www.openstreetmap.org/node/299616437,https://www.openstreetmap.org/node/11283444446,4
https://www.openstreetmap.org/way/1097626531,https://www.openstreetmap.org/node/10050357816,https://www.openstreetmap.org/node/2327383638,40
https://www.openstreetmap.org/way/5204099,https://www.openstreetmap.org/node/36416572,https://www.openstreetmap.org/node/1678590466,8
https://www.openstreetmap.org/way/106782192,https://www.openstreetmap.org/node/1228039261,https://www.openstreetmap.org/node/1228039266,8
https://www.openstreetmap.org/way/152005726,https://www.openstreetmap.org/node/9202752986,https://www.openstreetmap.org/node/9738002462,2
https://www.openstreetmap.org/way/680100731,https://www.openstreetmap.org/node/6367934414,https://www.openstreetmap.org/node/2274046034,1
https://www.openstreetmap.org/way/683143582,https://www.openstreetmap.org/node/5211000985,https://www.openstreetmap.org/node/204993249,8
https://www.openstreetmap.org/way/36917331,https://www.openstreetmap.org/node/9289531950,https://www.openstreetmap.org/node/9289531922,5
https://www.openstreetmap.org/way/30103919,https://www.openstreetmap.org/node/331623291,https://www.openstreetmap.org/node/205323832,12
https://www.openstreetmap.org/way/35739766,https://www.openstreetmap.org/node/418042859,https://www.openstreetmap.org/node/8373682172,3
https://www.openstreetmap.org/way/931605670,https://www.openstreetmap.org/node/8636691307,https://www.openstreetmap.org/node/8636691284,1
https://www.openstreetmap.org/way/148898275,https://www.openstreetmap.org/node/1619575804,https://www.openstreetmap.org/node/1619575791,1
https://www.openstreetmap.org/way/401480324,https://www.openstreetmap.org/node/4039036130,https://www.openstreetmap.org/node/4692536403,2
https://www.openstreetmap.org/way/1216602705,https://www.openstreetmap.org/node/11272526161,https://www.openstreetmap.org/node/2763294190,1
https://www.openstreetmap.org/way/23686492,https://www.openstreetmap.org/node/8238272188,https://www.openstreetmap.org/node/8238272202,2
https://www.openstreetmap.org/way/26979518,https://www.openstreetmap.org/node/433305900,https://www.openstreetmap.org/node/433305905,1
https://www.openstreetmap.org/way/143250565,https://www.openstreetmap.org/node/1535674675,https://www.openstreetmap.org/node/1145397046,2
https://www.openstreetmap.org/way/84238861,https://www.openstreetmap.org/node/979888914,https://www.openstreetmap.org/node/979888975,1
https://www.openstreetmap.org/way/202286841,https://www.openstreetmap.org/node/687967830,https://www.openstreetmap.org/node/3665377734,1
https://www.openstreetmap.org/way/442360574,https://www.openstreetmap.org/node/4368490354,https://www.openstreetmap.org/node/447565022,1
https://www.openstreetmap.org/way/53154517,https://www.openstreetmap.org/node/939244622,https://www.openstreetmap.org/node/939244634,1
https://www.openstreetmap.org/way/224269135,https://www.openstreetmap.org/node/256490259,https://www.openstreetmap.org/node/256490029,1
https://www.openstreetmap.org/way/1132167796,https://www.openstreetmap.org/node/10556676621,https://www.openstreetmap.org/node/10556676620,1
https://www.openstreetmap.org/way/182877401,https://www.openstreetmap.org/node/1757440836,https://www.openstreetmap.org/node/1757440841,1
https://www.openstreetmap.org/way/23749861,https://www.openstreetmap.org/node/257294502,https://www.openstreetmap.org/node/257294495,6
https://www.openstreetmap.org/way/682812992,https://www.openstreetmap.org/node/10572055521,https://www.openstreetmap.org/node/2016804903,2
https://www.openstreetmap.org/way/827448838,https://www.openstreetmap.org/node/7725121813,https://www.openstreetmap.org/node/7725121809,1
https://www.openstreetmap.org/way/52404156,https://www.openstreetmap.org/node/9770951588,https://www.openstreetmap.org/node/666295933,1
https://www.openstreetmap.org/way/299591460,https://www.openstreetmap.org/node/7940914666,https://www.openstreetmap.org/node/3036036159,1
https://www.openstreetmap.org/way/720101958,https://www.openstreetmap.org/node/2503031268,https://www.openstreetmap.org/node/6758628655,4
https://www.openstreetmap.org/way/196409018,https://www.openstreetmap.org/node/2067523979,https://www.openstreetmap.org/node/2067523985,2
https://www.openstreetmap.org/way/24571109,https://www.openstreetmap.org/node/278285717,https://www.openstreetmap.org/node/267144771,12
https://www.openstreetmap.org/way/81187837,https://www.openstreetmap.org/node/946000309,https://www.openstreetmap.org/node/433042851,2
